date, pm25, pm10, o3, no2, so2, co
2021/4/6, 186, 157, 59, 18, 15, 3
2021/4/7, 146, 101, 47, 24, 18, 8
2021/4/8, 122, 113, 50, 27, 16, 7
2021/4/9, 123, 118, 62, 30, 19, 7
2021/4/10, 137, 127, 56, 31, 25, 8
2021/4/11, 143, 175, 58, 29, 21, 7
2021/4/12, 170, 173, 52, 28, 22, 6
2021/4/13, 169, 129, 44, 23, 17, 5
2021/4/14, 137, 158, 50, 27, 18, 6
2021/4/15, 155, 282, 8, 24, 15, 7
2021/4/16, 135, 71, 28, 17, 11, 5
2021/4/17, 101, 110, 60, 15, 17, 7
2021/4/18, 147, 145, 47, 24, 15, 8
2021/4/19, 133, 144, 51, 15, 21, 4
2021/4/20, 135, 76, 41, 11, 13, 3
2021/4/21, 118, 86, 60, 13, 14, 7
2021/4/22, 119, 80, 35, 12, 15, 6
2021/4/23, 112, 75, 51, 16, 13, 4
2021/4/24, 105, 118, 59, 21, 17, 9
2021/4/25, 154, 197, 82, 30, 24, 14
2021/4/26, 237, 253, 81, 31, 23, 22
2021/4/27, 250, 306, 70, 29, 26, 15
2021/4/28, 275, 294, 66, 21, 21, 12
2021/4/29, 229, 228, 62, 21, 20, 13
2021/4/30, 185, 151, 86, 16, 15, 11
2021/5/1, 153, 127, 59, 18, 13, 11
2021/5/2, 140, 202, 37, 15, 15, 9
2021/5/3, 157, 112, 38, 15, 13, 8
2021/5/4, 131, 117, 64, 12, 14, 13
2021/5/5, 152, 103, 48, 10, 11, 14
2021/5/6, 127, 75, 57, 16, 11, 8
2021/5/7, 131, 90, 70, 19, 11, 6
2021/5/8, 142, 80, 74, 12, 11, 6
2021/5/9, 130, 81, 43, 14, 7, 11
2021/5/10, 129, 87, 84, 10, 10, 9
2021/5/11, 125, 103, 43, 12, 11, 8
2021/5/12, 111, 61, 39, 10, 12, 9
2021/5/13, 108, 75, 51, 10, 12, 10
2021/5/14, 119, 124, 52, 11, 15, 9
2021/5/15, 119, 96, 76, 15, 20, 10
2021/5/16, 148, 121, 45, 23, 16, 11
2021/5/17, 164, 47, 18, 11, 12, 6
2021/5/18, 67, 44, 11, 9, 11, 8
2021/5/19, 104, 49, 25, 9, 11, 6
2021/5/20, 99, 42, 30, 13, 12, 
2021/5/21, 99, 56, 38, 13, 12, 11
2021/5/22, 99, 359, 35, 12, 12, 4
2021/5/23, 190, 84, 32, 14, 12, 10
2021/5/24, 114, 79, 51, 15, 15, 7
2021/5/26, 96, 89, 62, 18, 13, 8
2021/5/27, 124, 72, 34, 11, 11, 
2021/5/28, 98, 62, 29, 8, 11, 
2021/5/29, 65, 109, 32, 7, 11, 7
2021/5/30, 76, 92, 47, 16, 13, 8
2021/5/31, 112, 86, 34, 11, 11, 10
2021/6/1, 88, 80, 33, 13, 12, 8
2021/6/2, 127, 106, 64, 16, 12, 12
2021/6/3, 160, 114, 53, 14, 12, 8
2021/6/4, 173, 86, 46, 10, 15, 14
2021/6/5, 108, 99, 39, 13, 11, 12
2021/6/6, 118, 113, 38, 15, 11, 8
